"","Town","Bezirk","Region","PostOffice","Bahnbezirk","PostRevenues","PostRevenues_pc","Post_1900","TelegraphRevenues","TelegraphRevenues_pc","Telegraph_1900","MA_Pop_Out_1880","MA_Pop_In_1880","MA_Pop_Out_1900","MA_Pop_In_1900","MA_Post_Out_1880","MA_Post_In_1880","MA_Post_Out_1900","MA_Post_In_1900","PostBahn","RailStation","RailWeight","RailRevenues","CollectedNachnahme","PaidOutNachnahme","Nachnahme","EmpRatio82","IndexDisSim82","Y1880","Y1900","PopShare1880","City","Fringe","Border","StateTax","LocalTax","Agriculture","Participation","Zentrum","Socialist","Liberal","Catholics","DifCatholicsZentrum","InstallTime","InstallMonth"
"329","Weiden","NeustadtWN","OP","E","Wn",26582.79,5.47196171263895,63708.12,2896,0.596130094689173,5193.55,12.3889558300924,15.1863273520182,18.8449645172386,31.1322836761526,2.00003603142681,2.8802272435289,4.34478493790568,6.90273153638156,0,1,-2535.10086455331,0.0577074927953891,81560,73961,1564.22396047756,0.0987662829967606,0.243072801178481,4.858,9.959,0.167413329657454,1,0,1,3.20027103854036,1.76429563032987,0.708,0.49,0.796,0.018,0.186,0.885,0.0890000000000001,99,174
"330","Weiler","LindauLand","SC","E","Z",8024.3,8.89611973392461,14665.52,503.5,0.55820399113082,799.95,9.82347117608562,2.39888166176975,15.2420878527784,3.14620510629004,2.82431160993833,1.34509517156756,6.77394686929313,2.45834778616545,0,0,0,0,0,0,0,0.113131603536261,0.255051979451678,0.902,1.183,0.0324157262991447,0,1,1,4.53083700440529,4.78646161107615,0.597,0.814,0.505,0.004,0.491,0.902,0.397,73,200
"331","Weilheim","Weilheim","OB","E","M",16367.08,4.2745050927135,35680.85,1345.6,0.351423348132672,2152.95,14.0256071680336,13.0644786844461,24.4474970732382,15.2379111529737,3.68211117149555,2.49220437341891,10.1087469003447,5.43309927105531,1,1,1033.44215199791,0.0192517628623661,28803,15479,3479.75972838861,0.146909785678684,0.348074250184175,3.829,4.466,0.159038046187074,0,0,0,5.67373880245167,2.62281942479962,0.684,0.517,0.744,0.033,0,0.986,0.242,75,198
"332","Weismain","Lichtenfels","OF","E","Z",3901.5,3.1719512195122,6202.07,160.55,0.130528455284553,244,13.8149975301721,4.28145665926107,20.854906733432,3.64445944898077,3.84840978003595,0.705909974375851,7.58252248325079,1.12215893240478,0,0,0,0,0,0,0,0.149602338813618,0.421759668540416,1.23,1.047,0.0386658702964383,0,0,1,3.32799777082882,1.69704944425524,0.611,0.672,0.453,0.29,0.034,0.649,0.196,32,241
"333","Weissenburg","Weissenburg","MF","E","I",24151.05,4.20970019173784,51822.91,1588.3,0.276852013247342,3775.4,16.3688359599637,20.7709249148639,25.963853096206,23.7144079122117,3.87445446343749,3.55127497738185,8.75363038117792,7.62026510392351,0,1,-261.35959560746,0.0198138399860554,20065,13927,1069.89715879379,0.289175527279066,0.303167631743553,5.737,6.55,1,1,0,0,6.26522821576763,0,0.668,0.739,0.625,0.008,0.332,0.657,0.032,73,200
"334","Weissenstadt","Wunsiedel","OF","E","Z",5253.81,1.91395628415301,6740.04,263.4,0.0959562841530055,548.95,13.9533225905451,9.76647646654697,20.31622598871,9.44626412338149,3.21876297212854,1.08162034313345,6.67422508946034,1.38759574052605,0,0,0,0,0,0,0,0.153962245478612,0.339639429137599,2.745,2.655,0.0679136049877533,0,0,1,2.65138676911741,2.10199463186148,0.452,0.693,0.004,0.078,0.918,0.122,0.118,93,180
"335","Weitnau","KemptenLand","SC","E","Z",2187.4,1.34443761524278,3372.7,275.9,0.169575906576521,313.35,10.0630667565506,4.33057727592105,15.6459854387644,4.57545318826569,2.50218207987678,0.254705699824017,5.84420232753952,0.392724656576969,0,0,0,0,0,0,0,0.11750322175594,0.227600192089797,1.627,1.719,0.0537620196279285,0,1,1,3.80278315665102,3.27171879615347,0.597,0.814,0.505,0.004,0.491,0.902,0.397,53,220
"336","Wendelstein","SchwabachLand","MF","E","Z",1134.52,0.842256867112101,4217.54,153.65,0.114068299925761,184.35,24.4015933676538,5.42633253197886,44.8474317684562,6.44553233197192,15.7865635177146,0.256123107990051,42.045855331367,0.95212905270278,0,0,0,0,0,0,0,0.117206586921344,0.313934811789662,1.347,1.6,0.0427388393565377,0,1,0,2.89691914271797,2.09282148075986,0.597,0.654,0.002,0.078,0.839,0.138,0.136,148,125
"337","Werneck","SchweinfurtLand","UF","E","Z",5070.38,4.17658978583196,7727.87,356.45,0.293616144975288,439.5,13.679142665811,3.73616148869721,19.9839749223018,4.8256187926501,4.64660337788553,0.657297876672634,9.03288990223794,1.00180115537734,0,0,0,0,0,0,0,0.0741901776384535,0.25283096148875,1.214,1.568,0.0362442155545604,0,1,0,5.11607197130873,2.26585010029785,0.684,0.747,0.509,0.119,0.367,0.694,0.185,23,250
"338","Wertingen","Wertingen","SC","E","Z",6154.04,3.27691160809372,10810.68,317.55,0.16908945686901,462.65,15.6444008197147,6.30956819956035,24.4051787634168,6.12142346091532,4.37497614605412,0.760505022229727,8.95251832504628,1.33596408761049,0,0,0,0,0,0,0,0.0841903719912473,0.235787187547608,1.878,1.822,0.1027352297593,0,0,0,4.80768413221384,1.64959081730258,0.268,0.773,0.498,0.218,0.284,0.805,0.307,31,242
"339","Wilhermsdorf","NeustadtAisch","MF","E","Z",2000.7,1.48090303478905,11291.43,198.5,0.146928201332346,373.7,18.8077438330278,5.01897731828645,31.0516413701574,5.19358274682788,6.60381462698562,0.36432203979151,15.6987784309913,2.05613875631681,0,0,0,0,0,0,0,0.09262492474413,0.187112810934702,1.351,1.398,0.0406682721252258,0,0,0,3.78707142637896,2.63657570827834,0.751,0.6,0.066,0.056,0.878,0.101,0.035,36,237
"340","Windischeschenbach","NeustadtWN","OP","E","Wn",2125.04,1.63716486902928,5864.57,199.45,0.153659476117103,455.75,12.512843291795,4.13781353648791,19.0624231782363,5.29818651590362,2.25576349481,0.27832050974478,4.91808786156462,0.768093829685062,0,1,-4352.18798151002,0.0318497688751926,5393,1732,2820.49306625578,0.0987662829967606,0.243072801178481,1.298,1.662,0.0447308567096285,1,0,1,3.20027103854036,1.76429563032987,0.708,0.49,0.796,0.018,0.186,0.885,0.0890000000000001,8,265
"341","Windsbach","AnsbachLand","MF","E","Z",3109.04,2.04407626561473,6559.02,359.85,0.236587771203156,488.4,18.232073859347,5.56809313037455,29.9157529380988,5.795063396044,5.64773761023956,0.46705892556698,13.55275028123,0.985335934556111,0,0,0,0,0,0,0,0.0831914957150109,0.201192655407486,1.521,1.583,0.0454178984144047,0,1,0,3.57488613021345,2.27906284421422,0.597,0.654,0.002,0.078,0.839,0.138,0.136,6,267
"342","Windsheim","Uffenheim","MF","E","Wg",10144,2.72249060654858,16051.81,595.7,0.159876543209877,946.45,15.1679863297208,12.3561287173451,23.6569850563322,11.7990085819415,3.69879978320687,1.20781974573596,8.15613227612801,1.91124734550493,0,1,392.407407407407,0.00993344068706388,10657,2455,2201.28824476651,0.0954393702716775,0.200848764705206,3.726,3.558,0.114122944041165,0,0,1,6.4937075879087,2.44626773596545,0.751,0.6,0.066,0.056,0.878,0.101,0.035,49,224
"344","Woerishofen","Mindelheim","SC","E","Z",1238.4,1.21650294695481,36656.32,0,0,4467.1,13.977498772297,3.54742435188687,22.188923505152,8.61417779750917,3.8392062334682,0.219737609102621,8.92545604211945,6.50417644969364,0,0,0,0,0,0,0,0.089110950860204,0.245546096083106,1.018,2.472,0.0349575907420762,0,0,0,5.28588880084522,1.81197173798204,0.702,0.682,0.691,0.039,0.269,0.971,0.28,33,240
"345","WoerthDonau","RegensburgLand","OP","E","Z",4199.1,2.71435035552683,6091.87,366.9,0.237168713639302,382.1,13.8441110143469,5.36815073328612,20.9862304090265,5.34733049773362,2.87617548849632,0.559803390862438,6.21460793088305,0.812138192158596,0,0,0,0,0,0,0,0.0726759806555615,0.248564487285409,1.547,1.541,0.0519545943041376,0,1,0,5.01257632067959,3.52319485001327,0.52,0.516,0.741,0.124,0.132,0.939,0.198,3,270
"346","WoerthIsar","LandshutLand","NB","E","Rg",2433.43,7.60446875,1220.99,134.4,0.42,108.4,14.6016276364368,1.1635525309083,22.6636165575202,1.23991066574916,3.28733446586329,0.3711807226287,7.33580703704595,0.186242444008012,1,1,2163.78125,0.041425,4300,1089,10034.375,0.12,0.277748805269867,0.32,0.341,0.018577648766328,0,1,0,7.94281877692609,3.71185587198568,0.665,0.622,0.8,0.026,0.174,0.988,0.188,26,247
"347","Wolfratshausen","MuenchenLandI","OB","E","Z",6970.98,4.11753101004135,16767.72,382.85,0.22613703484938,794.75,17.2663245311916,6.04895557825219,32.4861380578438,6.21330995308952,6.7285827499991,1.19038927882194,19.8559457144809,2.86331536143961,0,0,0,0,0,0,0,0.145233731163689,0.290542457633341,1.693,1.739,0.0236879293699542,0,1,0,5.00115640358485,3.14936003574338,0.163,0.612,0.291,0.523,0.018,0.886,0.595,79,194
"349","Wuerzburg","Wuerzburg","UF","HE","Wg",418418.28,8.20202846277492,843229.27,40483.84,0.793582938017015,58901.1,10.9094133001163,150.290271488477,16.1753756550591,222.42453458087,2.13848719503742,43.2037295500095,4.46059965785233,87.067537607898,0,1,-1538.45414984122,0.0479856706002274,359275,438264,-1548.37887638687,0.227114125534167,0.197533581393813,51.014,75.499,1,1,0,1,9.51886929649155,6.66320668969278,0.321,0.711,0.441,0.332,0.202,0.82,0.379,219,54
"350","Wunsiedel","Wunsiedel","OF","E","Wn",15492.34,3.81115375153751,35541.43,1076.2,0.264747847478475,2166.5,13.1937368880892,13.9979289480617,19.5303880857772,17.0557791094094,2.75869858531077,2.90312439265516,6.06607630603774,6.66014252093913,0,1,435.055350553505,0.013840344403444,22225,7445,3635.91635916359,0.153962245478612,0.339639429137599,4.065,4.953,0.100571513397165,0,0,1,2.65138676911741,2.10199463186148,0.452,0.693,0.004,0.078,0.918,0.122,0.118,94,179
"352","Zwiesel","Regen","NB","E","Rm",14338.37,4.58387787723785,26641.56,1406.5,0.449648337595908,1764.25,9.91375372435133,8.94947743979462,14.8422015851429,10.8034612572457,1.54055161371407,1.65340543758175,3.2189889891303,3.07212745728145,0,1,5559.5716112532,0.0252378516624041,65892,30982,11160.4859335038,0.113127767362081,0.338085937559736,3.128,3.776,0.124775619290758,0,0,1,2.32647553486917,2.11737786991043,0.74,0.327,0.97,0.006,0.024,0.996,0.0259999999999999,73,200
